16999.563,0.500,-51588.000,52768.000
17049.647,0.500,-51954.250,53131.500
17100.117,0.500,-52320.500,53497.250
17150.248,0.500,-52680.500,53849.250
17200.780,0.500,-53047.500,54222.000
17251.418,0.500,-53410.250,54585.000
17357.074,0.550,-54176.000,55353.500
17407.735,0.550,-54472.250,55606.000
17459.047,0.550,-54584.000,55716.750
17509.458,0.550,-54872.500,56023.000
17559.517,0.550,-55233.250,56389.000
17609.733,0.550,-55617.250,56790.000
17660.936,0.550,-56024.000,57195.250
17711.408,0.550,-56429.000,57600.500
17763.077,0.550,-56840.000,58012.250
17813.781,0.550,-57244.750,58418.000
17865.006,0.550,-57657.500,58835.000
17915.342,0.550,-58064.000,59238.250
17965.705,0.550,-58470.750,59646.000
18017.031,0.550,-58883.500,60052.500
18068.017,0.550,-59294.250,60461.500
18118.784,0.550,-59704.500,60875.250
18169.582,0.550,-60113.500,61285.000
18219.573,0.550,-60518.750,61688.000
18270.175,0.550,-60922.250,62087.750
18320.495,0.550,-61326.250,62490.500
18371.154,0.550,-61739.250,62902.000
18421.639,0.550,-62151.750,63305.500
18471.356,0.550,-62550.750,63711.250
18521.233,0.550,-62953.000,64102.250
18571.655,0.550,-63360.000,64513.750
18621.788,0.550,-63767.500,64918.750
18673.153,0.550,-64181.000,65331.750
18723.513,0.550,-64589.000,65739.500
18773.951,0.550,-64995.000,66133.000
18824.821,0.550,-65406.000,66547.500
18929.636,0.600,-66266.250,67395.250
18980.003,0.600,-66608.000,67712.000
19030.905,0.600,-66741.250,67818.250
19081.234,0.600,-67055.500,68133.250
19131.619,0.600,-67446.750,68548.750
19182.721,0.600,-67879.500,68992.000
19234.070,0.600,-68320.500,69444.750
19284.141,0.600,-68758.500,69891.000
19334.469,0.600,-69201.250,70337.250
19384.408,0.600,-69641.250,70776.250
19434.898,0.600,-70086.250,71228.000
19485.849,0.600,-70533.750,71681.250
19537.127,0.600,-70982.500,72136.000
19590.101,0.600,-71446.750,72581.250
19640.245,0.600,-71892.500,73044.250
19690.775,0.600,-72335.500,73497.000
19742.406,0.600,-72790.250,73960.000
