dt 	Current 	Target 	ShortestDistance 	Error 	Acc. Error 	State 	Pivot: br	PID output 				
20648637	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.648637			
20298182	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.298182			
20302404	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.302404			
20307878	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.307878			
20311958	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.311958			
20308766	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.308766			
20324618	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.324618			
20405192	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.405192			
20322627	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.322627			
20328917	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.328917			
20359736	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.359736			
20560262	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.560262			
19397713	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.397713			
20384454	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.384454			
19342282	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.342282			
20351672	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.351672			
19883711	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.883711			
19818761	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.818761			
20325470	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.32547			
20359652	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.359652			
19313971	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.313971			
138809973	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		138.809973			
19383005	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.383005			
20384327	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.384327			
19359652	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.359652			
20370897	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.370897			
20334311	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.334311			
19312687	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.312687			
20342383	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.342383			
20315898	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.315898			
19330432	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.330432			
20353212	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.353212			
20364938	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.364938			
19291978	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.291978			
20273282	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.273282			
20305367	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.305367			
20283668	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.283668			
19316102	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.316102			
20319203	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.319203			
20329805	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.329805			
19321789	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.321789			
20316434	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.316434			
20326833	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.326833			
19325712	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.325712			
20331528	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.331528			
20303879	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.303879			
19324672	33.7953303799	47.0213649404	-0.2271500027	0	0	DISABLED	0 		19.324672			
20380076	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.380076			
20378004	33.8920266025	47.0213649404	-0.2271500027	0	0	DISABLED	0 		20.378004			
19358320	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.35832			
20310110	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.31011			
20312342	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.312342			
19369616	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.369616			
20350610	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.35061			
20356547	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.356547			
20353763	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.353763			
20344940	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.34494			
20311872	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.311872			
20348674	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.348674			
20498967	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.498967			
19350046	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.350046			
20421012	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.421012			
20391671	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.391671			
20383565	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.383565			
20376089	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.376089			
19392623	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.392623			
20360125	33.8920266025	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.360125			
20382897	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.382897			
19330852	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.330852			
20372421	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.372421			
20345003	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.345003			
19350037	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.350037			
20343686	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.343686			
20346905	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.346905			
20370474	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.370474			
20330960	33.7953303799	47.0213649404	-0.2271500027	0	0	DISABLED	0 		20.33096			
20360564	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.360564			
20358302	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.358302			
20362653	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.362653			
19372540	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.37254			
20365799	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.365799			
20350477	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.350477			
19385468	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.385468			
20370650	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.37065			
20375001	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.375001			
20334455	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.334455			
20361650	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.36165			
20373459	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.373459			
20381060	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.38106			
20371019	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.371019			
19356784	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.356784			
20356175	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.356175			
20354622	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.354622			
19361524	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.361524			
20360576	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.360576			
20359235	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.359235			
20413301	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.413301			
20473269	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.473269			
19428187	33.7953303799	47.0213649404	-0.2271500027	0	0	DISABLED	0 		19.428187			
20378894	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.378894			
19474154	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.474154			
20371241	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.371241			
20480172	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.480172			
20389499	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.389499			
20367011	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.367011			
19354552	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.354552			
20367084	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.367084			
20360342	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.360342			
19362502	33.8920266025	47.0213649404	-0.2271500027	0	0	DISABLED	0 		19.362502			
20334215	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.334215			
20362434	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.362434			
19331304	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.331304			
20362935	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.362935			
20507627	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.507627			
20378451	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.378451			
20369924	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.369924			
19366351	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.366351			
20384798	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.384798			
20367411	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.367411			
19357825	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.357825			
20363678	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.363678			
20355713	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.355713			
20359565	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.359565			
20356419	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.356419			
19500895	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.500895			
20357594	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.357594			
20359910	33.7953303799	47.0213649404	-0.2271500027	0	0	DISABLED	0 		20.35991			
19355653	33.8920266025	47.0213649404	-0.2271500027	0	0	DISABLED	0 		19.355653			
20379411	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.379411			
20361485	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.361485			
20353940	33.7953303799	47.0213649404	-0.2271500027	0	0	DISABLED	0 		20.35394			
20362140	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.36214			
19362844	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.362844			
20362952	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.362952			
20361122	33.8920266025	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.361122			
19359343	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.359343			
20363637	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.363637			
20365463	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.365463			
19365226	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.365226			
20370827	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.370827			
20362980	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.36298			
20350627	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.350627			
20359458	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.359458			
19365997	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.365997			
20357198	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.357198			
20356215	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.356215			
19379707	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.379707			
20354225	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.354225			
20355240	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.35524			
19414416	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.414416			
20355525	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.355525			
19479016	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.479016			
20349047	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.349047			
20359953	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.359953			
19356667	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.356667			
20357453	33.8920266025	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.357453			
20352773	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.352773			
19357315	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.357315			
20355147	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.355147			
20356535	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.356535			
20415386	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.415386			
41681910	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		41.68191			
20673275	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.673275			
20202061	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.202061			
20388996	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.388996			
20378354	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.378354			
19407128	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.407128			
20419307	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.419307			
20390606	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.390606			
20582649	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.582649			
19844065	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.844065			
20408316	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.408316			
19325731	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.325731			
20356571	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.356571			
19699739	33.7953303799	47.0213649404	-0.2271500027	0	0	DISABLED	0 		19.699739			
20351036	33.8920266025	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.351036			
20416260	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.41626			
20345753	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.345753			
20353601	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.353601			
20345723	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.345723			
20355692	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.355692			
20344737	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.344737			
20312729	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.312729			
20313329	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.313329			
20299538	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.299538			
20302100	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.3021			
19302184	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.302184			
20304399	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.304399			
20297393	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.297393			
19379737	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.379737			
20301519	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.301519			
20315066	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.315066			
19347448	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.347448			
20314780	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.31478			
20316048	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.316048			
19470955	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.470955			
20358096	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.358096			
20393129	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.393129			
20303990	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.30399			
20325083	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.325083			
20459016	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.459016			
20360789	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.360789			
20339207	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.339207			
19358047	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.358047			
20366177	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.366177			
20323701	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.323701			
19348252	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.348252			
20349035	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.349035			
20323448	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.323448			
19406863	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.406863			
20360160	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.36016			
20361476	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.361476			
20346635	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.346635			
20318297	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.318297			
20283291	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.283291			
20338829	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.338829			
20333591	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.333591			
20332310	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.33231			
20362490	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.36249			
20366597	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.366597			
19365299	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.365299			
20340029	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.340029			
20331014	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.331014			
19387534	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.387534			
20373269	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.373269			
20358720	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.35872			
19365007	33.8920266025	47.0213649404	-0.2271500027	0	0	DISABLED	0 		19.365007			
20362364	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.362364			
20326205	33.7953303799	47.0213649404	-0.2271500027	0	0	DISABLED	0 		20.326205			
19332359	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.332359			
20310260	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.31026			
20327471	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.327471			
19475053	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.475053			
20364111	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.364111			
20362205	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.362205			
20310365	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.310365			
20321774	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.321774			
20327765	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.327765			
20322428	33.7953303799	47.0213649404	-0.2271500027	0	0	DISABLED	0 		20.322428			
20321982	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.321982			
19421554	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.421554			
20354795	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.354795			
20374569	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.374569			
19384612	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.384612			
20345939	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.345939			
20438694	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.438694			
20329979	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.329979			
19882775	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.882775			
20358062	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.358062			
20323184	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.323184			
19322617	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.322617			
20350665	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.350665			
20343728	33.7953303799	47.0213649404	-0.2271500027	0	0	DISABLED	0 		20.343728			
19324965	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.324965			
20336085	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.336085			
20431154	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.431154			
20356256	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.356256			
20327574	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.327574			
20331488	33.8920266025	47.0213649404	-0.2271500027	0	0	DISABLED	0 		20.331488			
20392184	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.392184			
20336426	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.336426			
19325248	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.325248			
20321112	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.321112			
20331998	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.331998			
19335022	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.335022			
20317145	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.317145			
20320647	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.320647			
20326004	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.326004			
20326954	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.326954			
20334567	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.334567			
20324555	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.324555			
20328410	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.32841			
20480759	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.480759			
19364318	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.364318			
20330690	33.8920266025	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.33069			
20329671	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.329671			
19324833	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.324833			
20340944	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.340944			
20330115	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.330115			
19327885	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.327885			
20344244	33.8920266025	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.344244			
20328165	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.328165			
19355470	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.35547			
20325119	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.325119			
20323340	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.32334			
19320073	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.320073			
20316008	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.316008			
20317335	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.317335			
19419778	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.419778			
20326943	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.326943			
20324778	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.324778			
19392027	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.392027			
20332155	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.332155			
20318105	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.318105			
19346797	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.346797			
20324042	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.324042			
20325369	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.325369			
19318285	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.318285			
20498183	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.498183			
19365313	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.365313			
20464656	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.464656			
31990198	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		31.990198			
24876179	33.6986341574	47.0213649404	-0.2287932299	0	0	DISABLED	0 		24.876179			
17425762	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		17.425762			
19543265	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		19.543265			
20339183	33.6986341574	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.339183			
20311247	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.311247			
20327741	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		20.327741			
20393319	33.7953303799	47.0213649404	-0.2304358054	0	0	DISABLED	0 		20.393319			
19324357	33.7953303799	47.0213649404	-0.2287932299	0	0	DISABLED	0 		19.324357			
