81366.456737,-16038,-17855
81388.670564,-16038,-17855
81410.998968,-16038,-17855
81433.018596,-16038,-17855
81455.123782,-16038,-17855
81484.182728,-16038,-17855
81506.402208,-16038,-17855
81528.492855,-16038,-17855
81550.495491,-16038,-17855
81572.564228,-16038,-17855
81594.675808,-16038,-17855
81624.020475,-16038,-17855
81646.298014,-16038,-17855
81668.301602,-16038,-17855
81690.298496,-16038,-17855
81712.461144,-16038,-17855
81734.585805,-16038,-17855
81757.190627,-16038,-17855
81785.887819,-16038,-17855
81807.712211,-16038,-17855
81829.367882,-16038,-17855
81851.048769,-16038,-17855
81872.715957,-16038,-17855
81894.486203,-16038,-17855
81916.144363,-16038,-17855
81945.937387,-16038,-17855
81967.960562,-16038,-17855
81989.62698,-16038,-17855
82011.207489,-16038,-17855
82033.057232,-16038,-17855
82054.794117,-16038,-17855
82076.471927,-16038,-17855
82105.218231,-16038,-17855
82127.173693,-16038,-17855
82148.817266,-16038,-17855
82170.576979,-16038,-17855
82192.272203,-16038,-17855
82213.961462,-16038,-17855
82242.964397,-16038,-17855
82264.706394,-16038,-17855
82286.447452,-16038,-17855
82308.205473,-16038,-17855
82329.927565,-16038,-17855
82351.716504,-16038,-17855
82373.439389,-16038,-17855
82395.210195,-16038,-17855
82424.563059,-16038,-17855
82450.338112,-16038,-17855
82472.073509,-16038,-17855
82493.775517,-16038,-17855
82515.651623,-16038,-17855
82544.248871,-16038,-17855
82565.972558,-16027,-17839
82588.136241,-15885,-17698
82609.813732,-15681,-17496
82631.547439,-15437,-17253
82653.184101,-15172,-16990
82674.94493,-14890,-16710
82702.97704,-14509,-16337
82724.613991,-14207,-16041
82746.389849,-13901,-15740
82768.188905,-13589,-15434
82789.974188,-13280,-15128
82811.802413,-12965,-14819
82833.474484,-12653,-14513
82855.277903,-12333,-14205
82883.811159,-11918,-13800
82905.492799,-11603,-13494
82927.221264,-11285,-13185
82948.984809,-10971,-12876
82970.727286,-10653,-12567
82992.631602,-10334,-12258
83014.316305,-10014,-11950
83036.136562,-9698,-11641
83064.537822,-9284,-11241
83086.173737,-8969,-10932
83107.879361,-8655,-10626
83129.674698,-8336,-10317
83151.337328,-8020,-10013
83173.559535,-7696,-9700
83195.225667,-7364,-9380
83225.705397,-6941,-8967
83247.732868,-6620,-8655
83269.489794,-6304,-8349
83291.486481,-5982,-8039
83313.253498,-5665,-7733
83335.050838,-5347,-7427
83356.791182,-5031,-7121
83384.583458,-4629,-6729
83406.212722,-4312,-6424
83428.078637,-3994,-6117
83449.765891,-3679,-5811
83471.509538,-3362,-5506
83493.29574,-3046,-5199
83514.988104,-2731,-4895
83536.693047,-2417,-4588
83564.247914,-2013,-4201
83585.915395,-1698,-3897
83607.534752,-1384,-3593
83629.447046,-1065,-3285
83651.151738,-753,-2979
83672.91625,-437,-2674
83694.703699,-121,-2368
83724.427221,311,-1953
83746.44695,631,-1643
83768.701533,954,-1333
83790.723925,1273,-1026
83812.809404,1592,-716
83834.840609,1914,-407
83863.51035,2332,-6
83885.535295,2652,301
83908.019865,2979,616
83930.965142,3310,936
83953.471786,3639,1252
83975.193066,3954,1556
84003.353138,4366,1950
84025.114687,4659,2210
84046.862871,4810,2339
84068.474274,4859,2398
84090.142168,4891,2419
84112.0334,4903,2419
84133.779191,4904,2418
84155.807217,4904,2418
84184.582258,4904,2418
84206.274588,4904,2418
84227.868345,4904,2418
84249.601816,4904,2418
84271.34983,4904,2418
84293.276945,4904,2418
84314.960848,4904,2418
84343.272441,4904,2418
84365.237443,4904,2418
84386.928779,4904,2418
84408.636471,4904,2418
84430.323222,4904,2418
84452.134972,4904,2418
84473.982414,4904,2418
84495.676112,4904,2418
84524.388718,4904,2418
84546.039151,4904,2418
84567.730721,4904,2418
84589.412666,4904,2418
84611.512172,4904,2418
84633.198968,4904,2418
84654.963392,4904,2418
84683.204235,4904,2418
84705.002553,4904,2418
84726.983665,4904,2418
84748.653991,4904,2418
84770.444653,4904,2418
84792.188821,4904,2418
84813.874489,4904,2418
84835.633909,4904,2418
84865.213914,4904,2418
84886.966611,4904,2418
84908.723584,4904,2418
84930.422535,4904,2418
84952.089026,4904,2418
84973.821375,4904,2418
84995.818612,4904,2418
85025.260083,4904,2418
85046.927199,4904,2418
85068.728958,4904,2418
85090.387206,4904,2418
85112.11977,4904,2418
85133.822967,4904,2418
85155.582964,4904,2418
85184.187503,4904,2418
85206.549468,4904,2418
85229.064621,4904,2418
85251.607398,4904,2418
85274.180663,4904,2418
85303.413595,4904,2418
85325.249429,4904,2418
85347.409793,4904,2418
85369.421918,4904,2418
85391.523678,4904,2418
85413.646844,4904,2418
85486.603038,4904,2418
85508.664351,4904,2418
85530.688541,4904,2418
85552.770176,4904,2418
85574.779833,4904,2418
85602.73366,4904,2418
85624.76015,4904,2418
85646.757036,4904,2418
85668.775353,4904,2418
85690.788462,4904,2418
85712.911001,4904,2418
85734.944901,4904,2418
85763.727257,4904,2418
85785.741618,4904,2418
85807.742199,4904,2418
85829.760111,4904,2418
85851.831244,4904,2418
85873.838937,4904,2418
85895.853454,4904,2418
85924.95684,4904,2418
85946.96484,4904,2418
85968.961498,4904,2418
85990.952389,4904,2418
86013.043716,4904,2418
86035.054192,4904,2418
86064.130534,4904,2418
